first_lat;first_lng;second_lat;second_lng;shared brands
41.8933203;12.4829321;46.9482713;7.4514512;2
58.9699675;5.7318101;46.9482713;7.4514512;2
59.3251172;18.0710935;46.9482713;7.4514512;2
48.7784485;9.1800132;46.9482713;7.4514512;2
61.4980214;23.7603118;46.9482713;7.4514512;2
32.0852997;34.7818064;46.9482713;7.4514512;1
63.4304475;10.3952118;46.9482713;7.4514512;2
45.0677551;7.6824892;46.9482713;7.4514512;2
60.4517531;22.2670522;46.9482713;7.4514512;2
59.8586126;17.6387436;46.9482713;7.4514512;2
48.2083537;16.3725042;46.9482713;7.4514512;1
52.2319581;21.0067249;46.9482713;7.4514512;1
47.4991723;8.7291498;46.9482713;7.4514512;2
51.1089776;17.0326689;46.9482713;7.4514512;1
47.3744489;8.5410422;46.9482713;7.4514512;2
44.841225;-0.5800364;50.735851;7.10066;3
48.1516988;17.1093063;50.735851;7.10066;2
53.0758196;8.8071646;50.735851;7.10066;2
50.8465573;4.351697;50.735851;7.10066;3
44.4361414;26.1027202;50.735851;7.10066;1
50.938361;6.959974;50.735851;7.10066;3
55.6867243;12.5700724;50.735851;7.10066;3
51.5142273;7.4652789;50.735851;7.10066;3
51.2254018;6.7763137;50.735851;7.10066;3
51.4582235;7.0158171;50.735851;7.10066;2
50.1106444;8.6820917;50.735851;7.10066;3
54.3706858;18.61298210330077;50.735851;7.10066;2
57.7072326;11.9670171;50.735851;7.10066;3
45.1875602;5.7357819;50.735851;7.10066;1
53.550341;10.000654;50.735851;7.10066;3
52.3744779;9.7385532;50.735851;7.10066;3
49.142291;9.218655;50.735851;7.10066;1
56.0442098;12.703706;50.735851;7.10066;3
60.1674881;24.9427473;50.735851;7.10066;3
57.7825634;14.165719;50.735851;7.10066;1
49.0068705;8.4034195;50.735851;7.10066;3
59.3809146;13.5027631;50.735851;7.10066;2
50.0619474;19.9368564;50.735851;7.10066;2
51.3406321;12.3747329;50.735851;7.10066;2
59.9559239;11.0491122;50.735851;7.10066;3
58.4098135;15.6245252;50.735851;7.10066;3
38.7077507;-9.1365919;50.735851;7.10066;1
55.7029296;13.1929449;50.735851;7.10066;3
45.7578137;4.8320114;50.735851;7.10066;1
40.4167047;-3.7035825;50.735851;7.10066;2
36.7213028;-4.4216366;50.735851;7.10066;3
45.4641943;9.1896346;50.735851;7.10066;3
44.5384728;10.935960870530739;50.735851;7.10066;3
48.1371079;11.5753822;50.735851;7.10066;3
50.4665284;4.8661892;50.735851;7.10066;2
49.453872;11.077298;50.735851;7.10066;3
55.3997225;10.3852104;50.735851;7.10066;3
59.2747287;15.2151181;50.735851;7.10066;2
59.9133301;10.7389701;50.735851;7.10066;3
38.1112268;13.3524434;50.735851;7.10066;2
48.8588897;2.3200410217200766;50.735851;7.10066;1
52.4009309;13.0591397;50.735851;7.10066;2
52.4006632;16.91973259178088;50.735851;7.10066;1
50.0874654;14.4212535;50.735851;7.10066;1
44.608664;10.594796841892734;50.735851;7.10066;3
56.9493977;24.1051846;50.735851;7.10066;1
41.8933203;12.4829321;50.735851;7.10066;2
58.9699675;5.7318101;50.735851;7.10066;2
59.3251172;18.0710935;50.735851;7.10066;3
48.7784485;9.1800132;50.735851;7.10066;3
59.4372155;24.7453688;50.735851;7.10066;1
61.4980214;23.7603118;50.735851;7.10066;2
32.0852997;34.7818064;50.735851;7.10066;1
63.4304475;10.3952118;50.735851;7.10066;2
45.0677551;7.6824892;50.735851;7.10066;3
60.4517531;22.2670522;50.735851;7.10066;2
59.8586126;17.6387436;50.735851;7.10066;3
48.2083537;16.3725042;50.735851;7.10066;1
54.6870458;25.2829111;50.735851;7.10066;1
52.2319581;21.0067249;50.735851;7.10066;2
47.4991723;8.7291498;50.735851;7.10066;3
51.1089776;17.0326689;50.735851;7.10066;2
41.6521342;-0.8809428;50.735851;7.10066;1
47.3744489;8.5410422;50.735851;7.10066;3
48.1516988;17.1093063;44.841225;-0.5800364;2
53.0758196;8.8071646;44.841225;-0.5800364;2
50.8465573;4.351697;44.841225;-0.5800364;6
44.4361414;26.1027202;44.841225;-0.5800364;1
50.938361;6.959974;44.841225;-0.5800364;4
55.6867243;12.5700724;44.841225;-0.5800364;3
51.5142273;7.4652789;44.841225;-0.5800364;3
51.2254018;6.7763137;44.841225;-0.5800364;3
51.4582235;7.0158171;44.841225;-0.5800364;2
50.1106444;8.6820917;44.841225;-0.5800364;3
54.3706858;18.61298210330077;44.841225;-0.5800364;2
57.7072326;11.9670171;44.841225;-0.5800364;3
45.1875602;5.7357819;44.841225;-0.5800364;1
53.550341;10.000654;44.841225;-0.5800364;4
52.3744779;9.7385532;44.841225;-0.5800364;3
49.142291;9.218655;44.841225;-0.5800364;1
56.0442098;12.703706;44.841225;-0.5800364;3
60.1674881;24.9427473;44.841225;-0.5800364;3
57.7825634;14.165719;44.841225;-0.5800364;1
49.0068705;8.4034195;44.841225;-0.5800364;3
59.3809146;13.5027631;44.841225;-0.5800364;2
50.0619474;19.9368564;44.841225;-0.5800364;2
51.3406321;12.3747329;44.841225;-0.5800364;2
59.9559239;11.0491122;44.841225;-0.5800364;3
58.4098135;15.6245252;44.841225;-0.5800364;3
38.7077507;-9.1365919;44.841225;-0.5800364;3
51.5073359;-0.12765;44.841225;-0.5800364;1
55.7029296;13.1929449;44.841225;-0.5800364;3
45.7578137;4.8320114;44.841225;-0.5800364;2
40.4167047;-3.7035825;44.841225;-0.5800364;4
36.7213028;-4.4216366;44.841225;-0.5800364;5
45.4641943;9.1896346;44.841225;-0.5800364;5
44.5384728;10.935960870530739;44.841225;-0.5800364;3
48.1371079;11.5753822;44.841225;-0.5800364;3
50.4665284;4.8661892;44.841225;-0.5800364;3
49.453872;11.077298;44.841225;-0.5800364;4
55.3997225;10.3852104;44.841225;-0.5800364;3
59.2747287;15.2151181;44.841225;-0.5800364;2
59.9133301;10.7389701;44.841225;-0.5800364;3
38.1112268;13.3524434;44.841225;-0.5800364;3
48.8588897;2.3200410217200766;44.841225;-0.5800364;3
52.4009309;13.0591397;44.841225;-0.5800364;2
52.4006632;16.91973259178088;44.841225;-0.5800364;1
50.0874654;14.4212535;44.841225;-0.5800364;1
44.608664;10.594796841892734;44.841225;-0.5800364;3
56.9493977;24.1051846;44.841225;-0.5800364;1
41.8933203;12.4829321;44.841225;-0.5800364;6
58.9699675;5.7318101;44.841225;-0.5800364;2
59.3251172;18.0710935;44.841225;-0.5800364;5
48.7784485;9.1800132;44.841225;-0.5800364;3
59.4372155;24.7453688;44.841225;-0.5800364;1
61.4980214;23.7603118;44.841225;-0.5800364;2
32.0852997;34.7818064;44.841225;-0.5800364;3
63.4304475;10.3952118;44.841225;-0.5800364;2
45.0677551;7.6824892;44.841225;-0.5800364;5
60.4517531;22.2670522;44.841225;-0.5800364;2
59.8586126;17.6387436;44.841225;-0.5800364;3
48.2083537;16.3725042;44.841225;-0.5800364;2
54.6870458;25.2829111;44.841225;-0.5800364;1
52.2319581;21.0067249;44.841225;-0.5800364;3
47.4991723;8.7291498;44.841225;-0.5800364;4
51.1089776;17.0326689;44.841225;-0.5800364;2
41.6521342;-0.8809428;44.841225;-0.5800364;2
47.3744489;8.5410422;44.841225;-0.5800364;4
43.2961743;5.3699525;44.841225;-0.5800364;1
53.0758196;8.8071646;48.1516988;17.1093063;1
50.8465573;4.351697;48.1516988;17.1093063;2
44.4361414;26.1027202;48.1516988;17.1093063;1
50.938361;6.959974;48.1516988;17.1093063;2
55.6867243;12.5700724;48.1516988;17.1093063;2
51.5142273;7.4652789;48.1516988;17.1093063;2
51.2254018;6.7763137;48.1516988;17.1093063;2
51.4582235;7.0158171;48.1516988;17.1093063;1
50.1106444;8.6820917;48.1516988;17.1093063;2
54.3706858;18.61298210330077;48.1516988;17.1093063;2
57.7072326;11.9670171;48.1516988;17.1093063;2
45.1875602;5.7357819;48.1516988;17.1093063;1
53.550341;10.000654;48.1516988;17.1093063;2
52.3744779;9.7385532;48.1516988;17.1093063;2
49.142291;9.218655;48.1516988;17.1093063;1
56.0442098;12.703706;48.1516988;17.1093063;2
60.1674881;24.9427473;48.1516988;17.1093063;2
57.7825634;14.165719;48.1516988;17.1093063;1
49.0068705;8.4034195;48.1516988;17.1093063;2
59.3809146;13.5027631;48.1516988;17.1093063;2
50.0619474;19.9368564;48.1516988;17.1093063;2
51.3406321;12.3747329;48.1516988;17.1093063;1
59.9559239;11.0491122;48.1516988;17.1093063;2
58.4098135;15.6245252;48.1516988;17.1093063;2
38.7077507;-9.1365919;48.1516988;17.1093063;1
55.7029296;13.1929449;48.1516988;17.1093063;2
45.7578137;4.8320114;48.1516988;17.1093063;1
40.4167047;-3.7035825;48.1516988;17.1093063;1
36.7213028;-4.4216366;48.1516988;17.1093063;2
45.4641943;9.1896346;48.1516988;17.1093063;2
44.5384728;10.935960870530739;48.1516988;17.1093063;2
48.1371079;11.5753822;48.1516988;17.1093063;2
50.4665284;4.8661892;48.1516988;17.1093063;1
49.453872;11.077298;48.1516988;17.1093063;2
55.3997225;10.3852104;48.1516988;17.1093063;2
59.2747287;15.2151181;48.1516988;17.1093063;1
59.9133301;10.7389701;48.1516988;17.1093063;2
38.1112268;13.3524434;48.1516988;17.1093063;1
48.8588897;2.3200410217200766;48.1516988;17.1093063;1
52.4009309;13.0591397;48.1516988;17.1093063;2
52.4006632;16.91973259178088;48.1516988;17.1093063;1
50.0874654;14.4212535;48.1516988;17.1093063;1
44.608664;10.594796841892734;48.1516988;17.1093063;2
56.9493977;24.1051846;48.1516988;17.1093063;1
41.8933203;12.4829321;48.1516988;17.1093063;1
58.9699675;5.7318101;48.1516988;17.1093063;1
59.3251172;18.0710935;48.1516988;17.1093063;2
48.7784485;9.1800132;48.1516988;17.1093063;2
59.4372155;24.7453688;48.1516988;17.1093063;1
61.4980214;23.7603118;48.1516988;17.1093063;1
32.0852997;34.7818064;48.1516988;17.1093063;1
63.4304475;10.3952118;48.1516988;17.1093063;1
45.0677551;7.6824892;48.1516988;17.1093063;2
60.4517531;22.2670522;48.1516988;17.1093063;1
59.8586126;17.6387436;48.1516988;17.1093063;2
48.2083537;16.3725042;48.1516988;17.1093063;1
54.6870458;25.2829111;48.1516988;17.1093063;1
52.2319581;21.0067249;48.1516988;17.1093063;2
47.4991723;8.7291498;48.1516988;17.1093063;2
51.1089776;17.0326689;48.1516988;17.1093063;2
41.6521342;-0.8809428;48.1516988;17.1093063;1
47.3744489;8.5410422;48.1516988;17.1093063;2
50.8465573;4.351697;53.0758196;8.8071646;2
50.938361;6.959974;53.0758196;8.8071646;2
55.6867243;12.5700724;53.0758196;8.8071646;2
51.5142273;7.4652789;53.0758196;8.8071646;2
51.2254018;6.7763137;53.0758196;8.8071646;2
51.4582235;7.0158171;53.0758196;8.8071646;2
50.1106444;8.6820917;53.0758196;8.8071646;2
54.3706858;18.61298210330077;53.0758196;8.8071646;1
57.7072326;11.9670171;53.0758196;8.8071646;2
45.1875602;5.7357819;53.0758196;8.8071646;1
53.550341;10.000654;53.0758196;8.8071646;2
52.3744779;9.7385532;53.0758196;8.8071646;2
49.142291;9.218655;53.0758196;8.8071646;1
56.0442098;12.703706;53.0758196;8.8071646;2
60.1674881;24.9427473;53.0758196;8.8071646;2
57.7825634;14.165719;53.0758196;8.8071646;1
49.0068705;8.4034195;53.0758196;8.8071646;2
59.3809146;13.5027631;53.0758196;8.8071646;1
50.0619474;19.9368564;53.0758196;8.8071646;1
51.3406321;12.3747329;53.0758196;8.8071646;2
59.9559239;11.0491122;53.0758196;8.8071646;2
58.4098135;15.6245252;53.0758196;8.8071646;2
55.7029296;13.1929449;53.0758196;8.8071646;2
45.7578137;4.8320114;53.0758196;8.8071646;1
40.4167047;-3.7035825;53.0758196;8.8071646;1
36.7213028;-4.4216366;53.0758196;8.8071646;2
45.4641943;9.1896346;53.0758196;8.8071646;2
44.5384728;10.935960870530739;53.0758196;8.8071646;2
48.1371079;11.5753822;53.0758196;8.8071646;2
50.4665284;4.8661892;53.0758196;8.8071646;1
49.453872;11.077298;53.0758196;8.8071646;2
55.3997225;10.3852104;53.0758196;8.8071646;2
59.2747287;15.2151181;53.0758196;8.8071646;2
59.9133301;10.7389701;53.0758196;8.8071646;2
38.1112268;13.3524434;53.0758196;8.8071646;2
48.8588897;2.3200410217200766;53.0758196;8.8071646;1
52.4009309;13.0591397;53.0758196;8.8071646;1
44.608664;10.594796841892734;53.0758196;8.8071646;2
41.8933203;12.4829321;53.0758196;8.8071646;2
58.9699675;5.7318101;53.0758196;8.8071646;2
59.3251172;18.0710935;53.0758196;8.8071646;2
48.7784485;9.1800132;53.0758196;8.8071646;2
61.4980214;23.7603118;53.0758196;8.8071646;2
32.0852997;34.7818064;53.0758196;8.8071646;1
63.4304475;10.3952118;53.0758196;8.8071646;2
45.0677551;7.6824892;53.0758196;8.8071646;2
60.4517531;22.2670522;53.0758196;8.8071646;2
59.8586126;17.6387436;53.0758196;8.8071646;2
48.2083537;16.3725042;53.0758196;8.8071646;1
52.2319581;21.0067249;53.0758196;8.8071646;1
47.4991723;8.7291498;53.0758196;8.8071646;2
51.1089776;17.0326689;53.0758196;8.8071646;1
47.3744489;8.5410422;53.0758196;8.8071646;2
44.4361414;26.1027202;50.8465573;4.351697;1
50.938361;6.959974;50.8465573;4.351697;4
55.6867243;12.5700724;50.8465573;4.351697;3
51.5142273;7.4652789;50.8465573;4.351697;3
51.2254018;6.7763137;50.8465573;4.351697;3
51.4582235;7.0158171;50.8465573;4.351697;2
50.1106444;8.6820917;50.8465573;4.351697;3
54.3706858;18.61298210330077;50.8465573;4.351697;2
57.7072326;11.9670171;50.8465573;4.351697;3
45.1875602;5.7357819;50.8465573;4.351697;1
53.550341;10.000654;50.8465573;4.351697;4
52.3744779;9.7385532;50.8465573;4.351697;3
49.142291;9.218655;50.8465573;4.351697;1
56.0442098;12.703706;50.8465573;4.351697;3
60.1674881;24.9427473;50.8465573;4.351697;3
57.7825634;14.165719;50.8465573;4.351697;1
49.0068705;8.4034195;50.8465573;4.351697;3
59.3809146;13.5027631;50.8465573;4.351697;2
50.0619474;19.9368564;50.8465573;4.351697;2
51.3406321;12.3747329;50.8465573;4.351697;2
59.9559239;11.0491122;50.8465573;4.351697;3
58.4098135;15.6245252;50.8465573;4.351697;3
38.7077507;-9.1365919;50.8465573;4.351697;1
51.5073359;-0.12765;50.8465573;4.351697;1
55.7029296;13.1929449;50.8465573;4.351697;3
45.7578137;4.8320114;50.8465573;4.351697;2
40.4167047;-3.7035825;50.8465573;4.351697;2
36.7213028;-4.4216366;50.8465573;4.351697;4
45.4641943;9.1896346;50.8465573;4.351697;4
44.5384728;10.935960870530739;50.8465573;4.351697;3
48.1371079;11.5753822;50.8465573;4.351697;3
50.4665284;4.8661892;50.8465573;4.351697;3
49.453872;11.077298;50.8465573;4.351697;3
55.3997225;10.3852104;50.8465573;4.351697;3
59.2747287;15.2151181;50.8465573;4.351697;2
59.9133301;10.7389701;50.8465573;4.351697;3
38.1112268;13.3524434;50.8465573;4.351697;2
48.8588897;2.3200410217200766;50.8465573;4.351697;3
52.4009309;13.0591397;50.8465573;4.351697;2
52.4006632;16.91973259178088;50.8465573;4.351697;1
50.0874654;14.4212535;50.8465573;4.351697;1
44.608664;10.594796841892734;50.8465573;4.351697;3
56.9493977;24.1051846;50.8465573;4.351697;1
41.8933203;12.4829321;50.8465573;4.351697;4
58.9699675;5.7318101;50.8465573;4.351697;2
59.3251172;18.0710935;50.8465573;4.351697;4
48.7784485;9.1800132;50.8465573;4.351697;3
59.4372155;24.7453688;50.8465573;4.351697;1
61.4980214;23.7603118;50.8465573;4.351697;2
32.0852997;34.7818064;50.8465573;4.351697;2
63.4304475;10.3952118;50.8465573;4.351697;2
45.0677551;7.6824892;50.8465573;4.351697;4
60.4517531;22.2670522;50.8465573;4.351697;2
59.8586126;17.6387436;50.8465573;4.351697;3
48.2083537;16.3725042;50.8465573;4.351697;1
54.6870458;25.2829111;50.8465573;4.351697;1
52.2319581;21.0067249;50.8465573;4.351697;3
47.4991723;8.7291498;50.8465573;4.351697;3
51.1089776;17.0326689;50.8465573;4.351697;2
41.6521342;-0.8809428;50.8465573;4.351697;1
47.3744489;8.5410422;50.8465573;4.351697;3
50.938361;6.959974;44.4361414;26.1027202;1
55.6867243;12.5700724;44.4361414;26.1027202;1
51.5142273;7.4652789;44.4361414;26.1027202;1
51.2254018;6.7763137;44.4361414;26.1027202;1
50.1106444;8.6820917;44.4361414;26.1027202;1
54.3706858;18.61298210330077;44.4361414;26.1027202;1
57.7072326;11.9670171;44.4361414;26.1027202;1
53.550341;10.000654;44.4361414;26.1027202;1
52.3744779;9.7385532;44.4361414;26.1027202;1
56.0442098;12.703706;44.4361414;26.1027202;1
60.1674881;24.9427473;44.4361414;26.1027202;1
49.0068705;8.4034195;44.4361414;26.1027202;1
59.3809146;13.5027631;44.4361414;26.1027202;1
50.0619474;19.9368564;44.4361414;26.1027202;1
59.9559239;11.0491122;44.4361414;26.1027202;1
58.4098135;15.6245252;44.4361414;26.1027202;1
38.7077507;-9.1365919;44.4361414;26.1027202;1
55.7029296;13.1929449;44.4361414;26.1027202;1
40.4167047;-3.7035825;44.4361414;26.1027202;1
36.7213028;-4.4216366;44.4361414;26.1027202;1
45.4641943;9.1896346;44.4361414;26.1027202;1
44.5384728;10.935960870530739;44.4361414;26.1027202;1
48.1371079;11.5753822;44.4361414;26.1027202;1
50.4665284;4.8661892;44.4361414;26.1027202;1
49.453872;11.077298;44.4361414;26.1027202;1
55.3997225;10.3852104;44.4361414;26.1027202;1
59.9133301;10.7389701;44.4361414;26.1027202;1
52.4009309;13.0591397;44.4361414;26.1027202;1
52.4006632;16.91973259178088;44.4361414;26.1027202;1
50.0874654;14.4212535;44.4361414;26.1027202;1
44.608664;10.594796841892734;44.4361414;26.1027202;1
56.9493977;24.1051846;44.4361414;26.1027202;1
59.3251172;18.0710935;44.4361414;26.1027202;1
48.7784485;9.1800132;44.4361414;26.1027202;1
59.4372155;24.7453688;44.4361414;26.1027202;1
45.0677551;7.6824892;44.4361414;26.1027202;1
59.8586126;17.6387436;44.4361414;26.1027202;1
54.6870458;25.2829111;44.4361414;26.1027202;1
52.2319581;21.0067249;44.4361414;26.1027202;1
47.4991723;8.7291498;44.4361414;26.1027202;1
51.1089776;17.0326689;44.4361414;26.1027202;1
41.6521342;-0.8809428;44.4361414;26.1027202;1
47.3744489;8.5410422;44.4361414;26.1027202;1
55.6867243;12.5700724;50.938361;6.959974;3
51.5142273;7.4652789;50.938361;6.959974;3
51.2254018;6.7763137;50.938361;6.959974;3
51.4582235;7.0158171;50.938361;6.959974;2
50.1106444;8.6820917;50.938361;6.959974;3
54.3706858;18.61298210330077;50.938361;6.959974;2
57.7072326;11.9670171;50.938361;6.959974;3
45.1875602;5.7357819;50.938361;6.959974;1
53.550341;10.000654;50.938361;6.959974;3
52.3744779;9.7385532;50.938361;6.959974;3
49.142291;9.218655;50.938361;6.959974;1
56.0442098;12.703706;50.938361;6.959974;3
60.1674881;24.9427473;50.938361;6.959974;3
57.7825634;14.165719;50.938361;6.959974;1
49.0068705;8.4034195;50.938361;6.959974;3
59.3809146;13.5027631;50.938361;6.959974;2
50.0619474;19.9368564;50.938361;6.959974;2
51.3406321;12.3747329;50.938361;6.959974;2
59.9559239;11.0491122;50.938361;6.959974;3
58.4098135;15.6245252;50.938361;6.959974;3
38.7077507;-9.1365919;50.938361;6.959974;1
51.5073359;-0.12765;50.938361;6.959974;1
55.7029296;13.1929449;50.938361;6.959974;3
45.7578137;4.8320114;50.938361;6.959974;2
40.4167047;-3.7035825;50.938361;6.959974;2
36.7213028;-4.4216366;50.938361;6.959974;4
45.4641943;9.1896346;50.938361;6.959974;4
44.5384728;10.935960870530739;50.938361;6.959974;3
48.1371079;11.5753822;50.938361;6.959974;3
50.4665284;4.8661892;50.938361;6.959974;2
49.453872;11.077298;50.938361;6.959974;3
55.3997225;10.3852104;50.938361;6.959974;3
59.2747287;15.2151181;50.938361;6.959974;2
59.9133301;10.7389701;50.938361;6.959974;3
38.1112268;13.3524434;50.938361;6.959974;2
48.8588897;2.3200410217200766;50.938361;6.959974;2
52.4009309;13.0591397;50.938361;6.959974;2
52.4006632;16.91973259178088;50.938361;6.959974;1
50.0874654;14.4212535;50.938361;6.959974;1
44.608664;10.594796841892734;50.938361;6.959974;3
56.9493977;24.1051846;50.938361;6.959974;1
41.8933203;12.4829321;50.938361;6.959974;3
58.9699675;5.7318101;50.938361;6.959974;2
59.3251172;18.0710935;50.938361;6.959974;4
48.7784485;9.1800132;50.938361;6.959974;3
59.4372155;24.7453688;50.938361;6.959974;1
61.4980214;23.7603118;50.938361;6.959974;2
32.0852997;34.7818064;50.938361;6.959974;1
63.4304475;10.3952118;50.938361;6.959974;2
45.0677551;7.6824892;50.938361;6.959974;4
60.4517531;22.2670522;50.938361;6.959974;2
59.8586126;17.6387436;50.938361;6.959974;3
48.2083537;16.3725042;50.938361;6.959974;1
54.6870458;25.2829111;50.938361;6.959974;1
52.2319581;21.0067249;50.938361;6.959974;3
47.4991723;8.7291498;50.938361;6.959974;3
51.1089776;17.0326689;50.938361;6.959974;2
41.6521342;-0.8809428;50.938361;6.959974;1
47.3744489;8.5410422;50.938361;6.959974;3
51.5142273;7.4652789;55.6867243;12.5700724;3
51.2254018;6.7763137;55.6867243;12.5700724;3
51.4582235;7.0158171;55.6867243;12.5700724;2
50.1106444;8.6820917;55.6867243;12.5700724;3
54.3706858;18.61298210330077;55.6867243;12.5700724;2
57.7072326;11.9670171;55.6867243;12.5700724;3
45.1875602;5.7357819;55.6867243;12.5700724;1
53.550341;10.000654;55.6867243;12.5700724;3
52.3744779;9.7385532;55.6867243;12.5700724;3
49.142291;9.218655;55.6867243;12.5700724;1
56.0442098;12.703706;55.6867243;12.5700724;3
60.1674881;24.9427473;55.6867243;12.5700724;3
57.7825634;14.165719;55.6867243;12.5700724;1
49.0068705;8.4034195;55.6867243;12.5700724;3
59.3809146;13.5027631;55.6867243;12.5700724;2
50.0619474;19.9368564;55.6867243;12.5700724;2
51.3406321;12.3747329;55.6867243;12.5700724;2
59.9559239;11.0491122;55.6867243;12.5700724;3
58.4098135;15.6245252;55.6867243;12.5700724;3
38.7077507;-9.1365919;55.6867243;12.5700724;1
55.7029296;13.1929449;55.6867243;12.5700724;3
45.7578137;4.8320114;55.6867243;12.5700724;1
40.4167047;-3.7035825;55.6867243;12.5700724;2
36.7213028;-4.4216366;55.6867243;12.5700724;3
45.4641943;9.1896346;55.6867243;12.5700724;3
44.5384728;10.935960870530739;55.6867243;12.5700724;3
48.1371079;11.5753822;55.6867243;12.5700724;3
50.4665284;4.8661892;55.6867243;12.5700724;2
49.453872;11.077298;55.6867243;12.5700724;3
55.3997225;10.3852104;55.6867243;12.5700724;3
59.2747287;15.2151181;55.6867243;12.5700724;2
59.9133301;10.7389701;55.6867243;12.5700724;3
38.1112268;13.3524434;55.6867243;12.5700724;2
48.8588897;2.3200410217200766;55.6867243;12.5700724;1
52.4009309;13.0591397;55.6867243;12.5700724;2
52.4006632;16.91973259178088;55.6867243;12.5700724;1
50.0874654;14.4212535;55.6867243;12.5700724;1
44.608664;10.594796841892734;55.6867243;12.5700724;3
56.9493977;24.1051846;55.6867243;12.5700724;1
41.8933203;12.4829321;55.6867243;12.5700724;2
58.9699675;5.7318101;55.6867243;12.5700724;2
59.3251172;18.0710935;55.6867243;12.5700724;3
48.7784485;9.1800132;55.6867243;12.5700724;3
59.4372155;24.7453688;55.6867243;12.5700724;1
61.4980214;23.7603118;55.6867243;12.5700724;2
32.0852997;34.7818064;55.6867243;12.5700724;1
63.4304475;10.3952118;55.6867243;12.5700724;2
45.0677551;7.6824892;55.6867243;12.5700724;3
60.4517531;22.2670522;55.6867243;12.5700724;2
59.8586126;17.6387436;55.6867243;12.5700724;3
48.2083537;16.3725042;55.6867243;12.5700724;1
54.6870458;25.2829111;55.6867243;12.5700724;1
52.2319581;21.0067249;55.6867243;12.5700724;2
47.4991723;8.7291498;55.6867243;12.5700724;3
51.1089776;17.0326689;55.6867243;12.5700724;2
41.6521342;-0.8809428;55.6867243;12.5700724;1
47.3744489;8.5410422;55.6867243;12.5700724;3
51.2254018;6.7763137;51.5142273;7.4652789;3
51.4582235;7.0158171;51.5142273;7.4652789;2
50.1106444;8.6820917;51.5142273;7.4652789;3
54.3706858;18.61298210330077;51.5142273;7.4652789;2
57.7072326;11.9670171;51.5142273;7.4652789;3
45.1875602;5.7357819;51.5142273;7.4652789;1
53.550341;10.000654;51.5142273;7.4652789;3
52.3744779;9.7385532;51.5142273;7.4652789;3
49.142291;9.218655;51.5142273;7.4652789;1
56.0442098;12.703706;51.5142273;7.4652789;3
60.1674881;24.9427473;51.5142273;7.4652789;3
57.7825634;14.165719;51.5142273;7.4652789;1
49.0068705;8.4034195;51.5142273;7.4652789;3
59.3809146;13.5027631;51.5142273;7.4652789;2
50.0619474;19.9368564;51.5142273;7.4652789;2
51.3406321;12.3747329;51.5142273;7.4652789;2
59.9559239;11.0491122;51.5142273;7.4652789;3
58.4098135;15.6245252;51.5142273;7.4652789;3
38.7077507;-9.1365919;51.5142273;7.4652789;1
55.7029296;13.1929449;51.5142273;7.4652789;3
45.7578137;4.8320114;51.5142273;7.4652789;1
40.4167047;-3.7035825;51.5142273;7.4652789;2
36.7213028;-4.4216366;51.5142273;7.4652789;3
45.4641943;9.1896346;51.5142273;7.4652789;3
44.5384728;10.935960870530739;51.5142273;7.4652789;3
48.1371079;11.5753822;51.5142273;7.4652789;3
50.4665284;4.8661892;51.5142273;7.4652789;2
49.453872;11.077298;51.5142273;7.4652789;3
55.3997225;10.3852104;51.5142273;7.4652789;3
59.2747287;15.2151181;51.5142273;7.4652789;2
59.9133301;10.7389701;51.5142273;7.4652789;3
38.1112268;13.3524434;51.5142273;7.4652789;2
48.8588897;2.3200410217200766;51.5142273;7.4652789;1
52.4009309;13.0591397;51.5142273;7.4652789;2
52.4006632;16.91973259178088;51.5142273;7.4652789;1
50.0874654;14.4212535;51.5142273;7.4652789;1
44.608664;10.594796841892734;51.5142273;7.4652789;3
56.9493977;24.1051846;51.5142273;7.4652789;1
41.8933203;12.4829321;51.5142273;7.4652789;2
58.9699675;5.7318101;51.5142273;7.4652789;2
59.3251172;18.0710935;51.5142273;7.4652789;3
48.7784485;9.1800132;51.5142273;7.4652789;3
59.4372155;24.7453688;51.5142273;7.4652789;1
61.4980214;23.7603118;51.5142273;7.4652789;2
32.0852997;34.7818064;51.5142273;7.4652789;1
63.4304475;10.3952118;51.5142273;7.4652789;2
45.0677551;7.6824892;51.5142273;7.4652789;3
60.4517531;22.2670522;51.5142273;7.4652789;2
59.8586126;17.6387436;51.5142273;7.4652789;3
48.2083537;16.3725042;51.5142273;7.4652789;1
54.6870458;25.2829111;51.5142273;7.4652789;1
52.2319581;21.0067249;51.5142273;7.4652789;2
47.4991723;8.7291498;51.5142273;7.4652789;3
51.1089776;17.0326689;51.5142273;7.4652789;2
41.6521342;-0.8809428;51.5142273;7.4652789;1
47.3744489;8.5410422;51.5142273;7.4652789;3
51.4582235;7.0158171;51.2254018;6.7763137;2
50.1106444;8.6820917;51.2254018;6.7763137;3
54.3706858;18.61298210330077;51.2254018;6.7763137;2
57.7072326;11.9670171;51.2254018;6.7763137;3
45.1875602;5.7357819;51.2254018;6.7763137;1
53.550341;10.000654;51.2254018;6.7763137;3
52.3744779;9.7385532;51.2254018;6.7763137;3
49.142291;9.218655;51.2254018;6.7763137;1
56.0442098;12.703706;51.2254018;6.7763137;3
60.1674881;24.9427473;51.2254018;6.7763137;3
57.7825634;14.165719;51.2254018;6.7763137;1
49.0068705;8.4034195;51.2254018;6.7763137;3
59.3809146;13.5027631;51.2254018;6.7763137;2
